card_set_id,card_name,set_name,rarity,market_price,date_scraped
OP07-076,Slow-Slow Beam Sword,500 Years in the Future,C,1.15,2026-04-13
OP07-076,Slow-Slow Beam Sword,500 Years in the Future,C,0.21,2026-04-13
OP07-076,Slow-Slow Beam Sword,500 Years in the Future,C,0.28,2026-04-13
OP07-076,Slow-Slow Beam Sword,500 Years in the Future,C,1.15,2026-04-13
OP07-076,Slow-Slow Beam Sword,500 Years in the Future,C,0.21,2026-04-13
OP07-077,We're Going to Claim the One Piece!!!,500 Years in the Future,R,0.68,2026-04-13
OP07-077,We're Going to Claim the One Piece!!!,500 Years in the Future,R,0.68,2026-04-13
OP07-078,Megaton Nine-Tails Rush,500 Years in the Future,C,0.06,2026-04-13
OP07-078,Megaton Nine-Tails Rush,500 Years in the Future,C,0.06,2026-04-13
OP07-079,Rob Lucci (079),500 Years in the Future,L,0.15,2026-04-13
OP07-079,Rob Lucci (079),500 Years in the Future,L,19.31,2026-04-13
OP07-079,Rob Lucci (079),500 Years in the Future,L,0.15,2026-04-13
OP07-079,Rob Lucci (079),500 Years in the Future,L,19.31,2026-04-13
OP07-080,Kaku,500 Years in the Future,R,0.11,2026-04-13
OP07-080,Kaku,500 Years in the Future,R,0.11,2026-04-13
OP07-081,Kalifa,500 Years in the Future,C,0.14,2026-04-13
OP07-081,Kalifa,500 Years in the Future,C,0.14,2026-04-13
OP07-082,Captain John,500 Years in the Future,UC,0.11,2026-04-13
OP07-082,Captain John,500 Years in the Future,UC,0.11,2026-04-13
OP07-083,Gecko Moria (083),500 Years in the Future,UC,0.09,2026-04-13
OP07-083,Gecko Moria (083),500 Years in the Future,UC,0.09,2026-04-13
OP07-084,Gismonda,500 Years in the Future,C,0.05,2026-04-13
OP07-084,Gismonda,500 Years in the Future,C,0.05,2026-04-13
OP07-085,Stussy,500 Years in the Future,SR,2.44,2026-04-13
OP07-085,Stussy,500 Years in the Future,SR,16.47,2026-04-13
OP07-085,Stussy,500 Years in the Future,SR,138.36,2026-04-13
OP07-085,Stussy,500 Years in the Future,SR,2.44,2026-04-13
OP07-085,Stussy,500 Years in the Future,SR,16.47,2026-04-13
OP07-085,Stussy,500 Years in the Future,SR,138.36,2026-04-13
OP07-086,Spandam,500 Years in the Future,C,0.08,2026-04-13
OP07-086,Spandam,500 Years in the Future,C,0.08,2026-04-13
OP07-087,Baskerville,500 Years in the Future,C,0.05,2026-04-13
OP07-087,Baskerville,500 Years in the Future,C,0.05,2026-04-13
OP07-088,Hattori,500 Years in the Future,UC,0.08,2026-04-13
OP07-088,Hattori,500 Years in the Future,UC,0.08,2026-04-13
OP07-089,Maha,500 Years in the Future,C,0.06,2026-04-13
OP07-089,Maha,500 Years in the Future,C,0.06,2026-04-13
OP07-090,Morgans,500 Years in the Future,C,0.1,2026-04-13
OP07-090,Morgans,500 Years in the Future,C,0.1,2026-04-13
OP07-091,Monkey.D.Luffy (091),500 Years in the Future,R,0.27,2026-04-13
OP07-091,Monkey.D.Luffy (091),500 Years in the Future,R,0.27,2026-04-13
OP07-092,Joseph,500 Years in the Future,UC,0.08,2026-04-13
OP07-092,Joseph,500 Years in the Future,UC,0.08,2026-04-13
OP07-093,Rob Lucci (093),500 Years in the Future,R,0.13,2026-04-13
OP07-093,Rob Lucci (093),500 Years in the Future,R,0.13,2026-04-13
OP07-094,Shave,500 Years in the Future,UC,0.07,2026-04-13
OP07-094,Shave,500 Years in the Future,UC,0.07,2026-04-13
OP07-095,Iron Body,500 Years in the Future,C,0.1,2026-04-13
OP07-095,Iron Body,500 Years in the Future,C,0.1,2026-04-13
OP07-096,Tempest Kick,500 Years in the Future,R,1.2,2026-04-13
OP07-096,Tempest Kick,500 Years in the Future,R,1.2,2026-04-13
OP07-097,Vegapunk,500 Years in the Future,L,0.15,2026-04-13
OP07-097,Vegapunk,500 Years in the Future,L,45.2,2026-04-13
OP07-097,Vegapunk,500 Years in the Future,L,0.15,2026-04-13
OP07-097,Vegapunk,500 Years in the Future,L,45.2,2026-04-13
OP07-098,Atlas,500 Years in the Future,UC,0.14,2026-04-13
OP07-098,Atlas,500 Years in the Future,UC,0.14,2026-04-13
OP07-099,Usopp,500 Years in the Future,C,0.39,2026-04-13
OP07-099,Usopp,500 Years in the Future,C,0.39,2026-04-13
OP07-100,Edison,500 Years in the Future,C,0.11,2026-04-13
OP07-100,Edison,500 Years in the Future,C,0.11,2026-04-13
OP07-101,Shaka,500 Years in the Future,UC,0.13,2026-04-13
OP07-101,Shaka,500 Years in the Future,UC,0.13,2026-04-13
OP07-102,Jinbe (102),500 Years in the Future,C,0.1,2026-04-13
OP07-102,Jinbe (102),500 Years in the Future,C,0.1,2026-04-13
OP07-103,Tony Tony.Chopper (103),500 Years in the Future,C,0.13,2026-04-13
OP07-103,Tony Tony.Chopper (103),500 Years in the Future,C,0.13,2026-04-13
OP07-104,Nico Robin,500 Years in the Future,UC,0.24,2026-04-13
OP07-104,Nico Robin,500 Years in the Future,UC,0.24,2026-04-13
OP07-105,Pythagoras,500 Years in the Future,UC,0.13,2026-04-13
OP07-105,Pythagoras,500 Years in the Future,UC,0.13,2026-04-13
OP07-106,Fuza,500 Years in the Future,C,0.04,2026-04-13
OP07-106,Fuza,500 Years in the Future,C,0.04,2026-04-13
OP07-107,Franky,500 Years in the Future,R,0.38,2026-04-13
OP07-107,Franky,500 Years in the Future,R,13.1,2026-04-13
OP07-107,Franky,500 Years in the Future,R,0.23,2026-04-13
OP07-107,Franky,500 Years in the Future,R,0.38,2026-04-13
OP07-107,Franky,500 Years in the Future,R,13.1,2026-04-13
OP07-107,Franky,500 Years in the Future,R,0.23,2026-04-13
OP07-108,Vega Force 01,500 Years in the Future,C,0.05,2026-04-13
OP07-108,Vega Force 01,500 Years in the Future,C,0.05,2026-04-13
OP07-109,Monkey.D.Luffy (109),500 Years in the Future,SR,2.33,2026-04-13
OP07-109,Monkey.D.Luffy (109),500 Years in the Future,SR,35.94,2026-04-13
OP07-109,Monkey.D.Luffy (109),500 Years in the Future,SR,0.67,2026-04-13
OP07-109,Monkey.D.Luffy (109),500 Years in the Future,SR,2.33,2026-04-13
OP07-109,Monkey.D.Luffy (109),500 Years in the Future,SR,35.94,2026-04-13
OP07-109,Monkey.D.Luffy (109),500 Years in the Future,SR,0.67,2026-04-13
OP07-110,York,500 Years in the Future,C,0.08,2026-04-13
OP07-110,York,500 Years in the Future,C,0.08,2026-04-13
OP07-111,Lilith,500 Years in the Future,SR,2.48,2026-04-13
OP07-111,Lilith,500 Years in the Future,SR,11.88,2026-04-13
OP07-111,Lilith,500 Years in the Future,SR,65.81,2026-04-13
OP07-111,Lilith,500 Years in the Future,SR,2.48,2026-04-13
OP07-111,Lilith,500 Years in the Future,SR,11.88,2026-04-13
OP07-111,Lilith,500 Years in the Future,SR,65.81,2026-04-13
OP07-112,Lucy,500 Years in the Future,R,0.16,2026-04-13
OP07-112,Lucy,500 Years in the Future,R,0.16,2026-04-13
OP07-113,Roronoa Zoro (113),500 Years in the Future,UC,0.17,2026-04-13
OP07-113,Roronoa Zoro (113),500 Years in the Future,UC,0.17,2026-04-13
OP07-114,He Possesses the World's Most Brilliant Mind,500 Years in the Future,UC,0.12,2026-04-13
OP07-114,He Possesses the World's Most Brilliant Mind,500 Years in the Future,UC,0.2,2026-04-13
OP07-114,He Possesses the World's Most Brilliant Mind,500 Years in the Future,UC,0.04,2026-04-13
OP07-114,He Possesses the World's Most Brilliant Mind,500 Years in the Future,UC,0.12,2026-04-13
OP07-114,He Possesses the World's Most Brilliant Mind,500 Years in the Future,UC,0.2,2026-04-13
OP07-114,He Possesses the World's Most Brilliant Mind,500 Years in the Future,UC,0.04,2026-04-13
OP07-115,I Re-Quasar Helllp!!,500 Years in the Future,C,0.41,2026-04-13
OP07-115,I Re-Quasar Helllp!!,500 Years in the Future,C,0.41,2026-04-13
OP07-116,Blaze Slice,500 Years in the Future,R,0.23,2026-04-13
OP07-116,Blaze Slice,500 Years in the Future,R,0.23,2026-04-13
OP07-117,Egghead,500 Years in the Future,C,0.07,2026-04-13
OP07-117,Egghead,500 Years in the Future,C,0.07,2026-04-13
OP07-118,Sabo,500 Years in the Future,SEC,1.41,2026-04-13
OP07-118,Sabo,500 Years in the Future,SEC,8.56,2026-04-13
OP07-118,Sabo,500 Years in the Future,SEC,0.94,2026-04-13
OP07-118,Sabo,500 Years in the Future,SEC,77.93,2026-04-13
OP07-118,Sabo,500 Years in the Future,SEC,1.41,2026-04-13
OP07-118,Sabo,500 Years in the Future,SEC,8.56,2026-04-13
OP07-118,Sabo,500 Years in the Future,SEC,0.94,2026-04-13
OP07-118,Sabo,500 Years in the Future,SEC,77.93,2026-04-13
OP07-119,Portgas.D.Ace (119),500 Years in the Future,SEC,3.19,2026-04-13
OP07-119,Portgas.D.Ace (119),500 Years in the Future,SEC,21.99,2026-04-13
OP07-119,Portgas.D.Ace (119),500 Years in the Future,SEC,1.82,2026-04-13
OP07-119,Portgas.D.Ace (119),500 Years in the Future,SEC,3.19,2026-04-13
OP07-119,Portgas.D.Ace (119),500 Years in the Future,SEC,21.99,2026-04-13
OP07-119,Portgas.D.Ace (119),500 Years in the Future,SEC,1.82,2026-04-13
OP08-001,Tony Tony.Chopper (001),Two Legends,L,0.22,2026-04-13
OP08-001,Tony Tony.Chopper (001),Two Legends,L,60.44,2026-04-13
OP08-001,Tony Tony.Chopper (001),Two Legends,L,0.22,2026-04-13
OP08-001,Tony Tony.Chopper (001),Two Legends,L,60.44,2026-04-13
OP08-002,Marco,Two Legends,L,0.15,2026-04-13
OP08-002,Marco,Two Legends,L,16.99,2026-04-13
OP08-002,Marco,Two Legends,L,0.15,2026-04-13
OP08-002,Marco,Two Legends,L,16.99,2026-04-13
OP08-003,Twenty Doctors,Two Legends,C,0.04,2026-04-13
OP08-003,Twenty Doctors,Two Legends,C,0.04,2026-04-13
OP08-004,Kuromarimo,Two Legends,C,0.03,2026-04-13
OP08-004,Kuromarimo,Two Legends,C,0.03,2026-04-13
OP08-005,Chess,Two Legends,C,0.03,2026-04-13
OP08-005,Chess,Two Legends,C,0.03,2026-04-13
OP08-006,Chessmarimo,Two Legends,UC,0.04,2026-04-13
OP08-006,Chessmarimo,Two Legends,UC,0.04,2026-04-13
OP08-007,Tony Tony.Chopper (0070) (Parallel),Two Legends,SR,20.9,2026-04-13
OP08-007,Tony Tony.Chopper (0070) (Parallel),Two Legends,SR,0.86,2026-04-13
OP08-007,Tony Tony.Chopper (0070) (Parallel),Two Legends,SR,20.9,2026-04-13
OP08-007,Tony Tony.Chopper (0070) (Parallel),Two Legends,SR,0.86,2026-04-13
OP08-008,Dalton,Two Legends,R,0.07,2026-04-13
OP08-008,Dalton,Two Legends,R,0.07,2026-04-13
OP08-009,Maria Onion Bear,Two Legends,C,0.04,2026-04-13
OP08-009,Maria Onion Bear,Two Legends,C,0.04,2026-04-13
OP08-010,Hiking Bear,Two Legends,UC,0.1,2026-04-13
OP08-010,Hiking Bear,Two Legends,UC,0.1,2026-04-13
OP08-012,Lapins,Two Legends,UC,0.07,2026-04-13
OP08-012,Lapins,Two Legends,UC,0.07,2026-04-13
OP08-013,Robson,Two Legends,UC,0.09,2026-04-13
OP08-013,Robson,Two Legends,UC,0.09,2026-04-13
OP08-014,Wapol,Two Legends,R,0.17,2026-04-13
OP08-014,Wapol,Two Legends,R,0.17,2026-04-13
OP08-015,Dr.Kureha (Parallel),Two Legends,R,1.8,2026-04-13
OP08-015,Dr.Kureha (Parallel),Two Legends,R,0.13,2026-04-13
OP08-015,Dr.Kureha (Parallel),Two Legends,R,1.8,2026-04-13
OP08-015,Dr.Kureha (Parallel),Two Legends,R,0.13,2026-04-13
OP08-016,Dr.Hiriluk,Two Legends,R,0.13,2026-04-13
OP08-016,Dr.Hiriluk,Two Legends,R,0.13,2026-04-13
OP08-017,I'd Never Shoot You!!!!,Two Legends,C,0.04,2026-04-13
OP08-017,I'd Never Shoot You!!!!,Two Legends,C,0.04,2026-04-13
OP08-018,Cloven Rose,Two Legends,R,0.1,2026-04-13
OP08-018,Cloven Rose,Two Legends,R,0.1,2026-04-13
OP08-019,Munch-Munch Mutation,Two Legends,UC,0.04,2026-04-13
OP08-019,Munch-Munch Mutation,Two Legends,UC,0.04,2026-04-13
OP08-020,Drum Kingdom,Two Legends,C,0.03,2026-04-13
OP08-020,Drum Kingdom,Two Legends,C,0.03,2026-04-13
OP08-021,Carrot (021),Two Legends,L,0.17,2026-04-13
OP08-021,Carrot (021),Two Legends,L,28.51,2026-04-13
OP08-021,Carrot (021),Two Legends,L,0.17,2026-04-13
OP08-021,Carrot (021),Two Legends,L,28.51,2026-04-13
OP08-022,Inuarashi,Two Legends,UC,0.13,2026-04-13
OP08-022,Inuarashi,Two Legends,UC,0.13,2026-04-13
OP08-023,Carrot (023) (Parallel),Two Legends,SR,23.85,2026-04-13
OP08-023,Carrot (023) (Parallel),Two Legends,SR,1.74,2026-04-13
OP08-023,Carrot (023) (Parallel),Two Legends,SR,1.56,2026-04-13
OP08-023,Carrot (023) (Parallel),Two Legends,SR,121.11,2026-04-13
OP08-023,Carrot (023) (Parallel),Two Legends,SR,23.85,2026-04-13
OP08-023,Carrot (023) (Parallel),Two Legends,SR,1.74,2026-04-13
OP08-023,Carrot (023) (Parallel),Two Legends,SR,1.56,2026-04-13
OP08-023,Carrot (023) (Parallel),Two Legends,SR,121.11,2026-04-13
OP08-024,Concelot,Two Legends,UC,0.07,2026-04-13
OP08-024,Concelot,Two Legends,UC,0.07,2026-04-13
OP08-025,Shishilian,Two Legends,C,0.04,2026-04-13
OP08-025,Shishilian,Two Legends,C,0.04,2026-04-13
OP08-026,Giovanni,Two Legends,C,0.02,2026-04-13
OP08-026,Giovanni,Two Legends,C,0.02,2026-04-13
OP08-027,Tristan,Two Legends,C,0.05,2026-04-13
OP08-027,Tristan,Two Legends,C,0.05,2026-04-13
OP08-028,Nekomamushi,Two Legends,UC,0.1,2026-04-13
OP08-028,Nekomamushi,Two Legends,UC,0.1,2026-04-13
OP08-029,Pekoms,Two Legends,C,0.13,2026-04-13
OP08-029,Pekoms,Two Legends,C,0.13,2026-04-13
OP08-030,Pedro,Two Legends,R,0.25,2026-04-13
OP08-030,Pedro,Two Legends,R,4.37,2026-04-13
OP08-030,Pedro,Two Legends,R,0.25,2026-04-13
OP08-030,Pedro,Two Legends,R,4.37,2026-04-13
OP08-031,Miyagi,Two Legends,C,0.04,2026-04-13
OP08-031,Miyagi,Two Legends,C,0.04,2026-04-13
OP08-032,Milky,Two Legends,UC,0.18,2026-04-13
OP08-032,Milky,Two Legends,UC,0.18,2026-04-13
OP08-033,Roddy,Two Legends,C,0.04,2026-04-13
OP08-033,Roddy,Two Legends,C,0.04,2026-04-13
OP08-034,Wanda,Two Legends,R,0.17,2026-04-13
OP08-034,Wanda,Two Legends,R,0.17,2026-04-13
OP08-035,BB,Two Legends,C,0.05,2026-04-13
OP08-035,BB,Two Legends,C,0.05,2026-04-13
OP08-035,BB,Two Legends,C,0.05,2026-04-13
OP08-036,Electrical Luna,Two Legends,R,6.42,2026-04-13
OP08-036,Electrical Luna,Two Legends,R,6.42,2026-04-13
OP08-037,Garchu,Two Legends,UC,0.12,2026-04-13
OP08-037,Garchu,Two Legends,UC,0.12,2026-04-13
OP08-039,Zou,Two Legends,R,0.22,2026-04-13
OP08-039,Zou,Two Legends,R,0.22,2026-04-13
OP08-040,Atmos,Two Legends,UC,0.41,2026-04-13
OP08-040,Atmos,Two Legends,UC,0.41,2026-04-13
OP08-041,Aphelandra,Two Legends,C,0.07,2026-04-13
OP08-041,Aphelandra,Two Legends,C,0.07,2026-04-13
OP08-042,Edward Weevil,Two Legends,UC,0.08,2026-04-13
OP08-042,Edward Weevil,Two Legends,UC,0.08,2026-04-13
OP08-043,Edward.Newgate,Two Legends,SR,0.54,2026-04-13
OP08-043,Edward.Newgate,Two Legends,SR,8.26,2026-04-13
OP08-043,Edward.Newgate,Two Legends,SR,0.54,2026-04-13
OP08-043,Edward.Newgate,Two Legends,SR,8.26,2026-04-13
OP08-044,Kingdew,Two Legends,UC,0.17,2026-04-13
OP08-044,Kingdew,Two Legends,UC,0.17,2026-04-13
OP08-045,Thatch,Two Legends,UC,0.04,2026-04-13
OP08-045,Thatch,Two Legends,UC,0.04,2026-04-13
OP08-046,Shakuyaku,Two Legends,R,0.12,2026-04-13
OP08-046,Shakuyaku,Two Legends,R,0.12,2026-04-13
OP08-047,Jozu,Two Legends,R,2.41,2026-04-13
OP08-047,Jozu,Two Legends,R,2.41,2026-04-13
OP08-048,Sweetpea,Two Legends,C,0.03,2026-04-13
OP08-048,Sweetpea,Two Legends,C,0.03,2026-04-13
OP08-049,Speed Jil,Two Legends,C,0.06,2026-04-13
OP08-049,Speed Jil,Two Legends,C,0.06,2026-04-13
OP08-050,Namule,Two Legends,C,0.09,2026-04-13
OP08-050,Namule,Two Legends,C,0.09,2026-04-13
OP08-051,Buckin,Two Legends,C,0.02,2026-04-13
OP08-051,Buckin,Two Legends,C,0.02,2026-04-13
OP08-052,Portgas.D.Ace,Two Legends,R,0.24,2026-04-13
OP08-052,Portgas.D.Ace,Two Legends,R,6.23,2026-04-13
OP08-052,Portgas.D.Ace,Two Legends,R,45.04,2026-04-13
OP08-052,Portgas.D.Ace,Two Legends,R,0.24,2026-04-13
OP08-052,Portgas.D.Ace,Two Legends,R,6.23,2026-04-13
OP08-052,Portgas.D.Ace,Two Legends,R,45.04,2026-04-13
OP08-053,Thank You...for Loving Me!!,Two Legends,R,0.17,2026-04-13
OP08-053,Thank You...for Loving Me!!,Two Legends,R,0.17,2026-04-13
OP08-054,You Can't Take Our King This Early in the Game.,Two Legends,C,0.07,2026-04-13
OP08-054,You Can't Take Our King This Early in the Game.,Two Legends,C,0.07,2026-04-13
OP08-055,Phoenix Brand,Two Legends,UC,0.05,2026-04-13
OP08-055,Phoenix Brand,Two Legends,UC,0.05,2026-04-13
OP08-056,Moby Dick,Two Legends,C,0.06,2026-04-13
OP08-056,Moby Dick,Two Legends,C,0.06,2026-04-13
OP08-057,King (057),Two Legends,L,0.17,2026-04-13
OP08-057,King (057),Two Legends,L,11.06,2026-04-13
OP08-057,King (057),Two Legends,L,0.17,2026-04-13
OP08-057,King (057),Two Legends,L,11.06,2026-04-13
OP08-058,Charlotte Pudding (058),Two Legends,L,0.17,2026-04-13
OP08-058,Charlotte Pudding (058),Two Legends,L,33.32,2026-04-13
OP08-058,Charlotte Pudding (058),Two Legends,L,0.17,2026-04-13
OP08-058,Charlotte Pudding (058),Two Legends,L,33.32,2026-04-13
OP08-059,Alber,Two Legends,UC,0.09,2026-04-13
OP08-059,Alber,Two Legends,UC,0.09,2026-04-13
OP08-060,King (060),Two Legends,R,0.12,2026-04-13
OP08-060,King (060),Two Legends,R,0.12,2026-04-13
OP08-061,Charlotte Oven,Two Legends,UC,0.04,2026-04-13
OP08-061,Charlotte Oven,Two Legends,UC,0.04,2026-04-13
OP08-062,Charlotte Katakuri (062),Two Legends,UC,0.15,2026-04-13
OP08-062,Charlotte Katakuri (062),Two Legends,UC,0.15,2026-04-13
OP08-063,Charlotte Katakuri (063),Two Legends,R,0.11,2026-04-13
OP08-063,Charlotte Katakuri (063),Two Legends,R,0.11,2026-04-13
OP08-064,Charlotte Cracker,Two Legends,C,0.06,2026-04-13
OP08-064,Charlotte Cracker,Two Legends,C,0.06,2026-04-13
OP08-065,Charlotte Smoothie,Two Legends,C,0.06,2026-04-13
OP08-065,Charlotte Smoothie,Two Legends,C,0.06,2026-04-13
OP08-066,Charlotte Brulee,Two Legends,UC,0.09,2026-04-13
OP08-066,Charlotte Brulee,Two Legends,UC,0.09,2026-04-13
OP08-067,Charlotte Pudding (067),Two Legends,R,0.22,2026-04-13
OP08-067,Charlotte Pudding (067),Two Legends,R,10.07,2026-04-13
OP08-067,Charlotte Pudding (067),Two Legends,R,0.23,2026-04-13
OP08-067,Charlotte Pudding (067),Two Legends,R,0.22,2026-04-13
OP08-067,Charlotte Pudding (067),Two Legends,R,10.07,2026-04-13
OP08-067,Charlotte Pudding (067),Two Legends,R,0.23,2026-04-13
OP08-068,Charlotte Perospero,Two Legends,C,0.07,2026-04-13
OP08-068,Charlotte Perospero,Two Legends,C,0.07,2026-04-13
OP08-069,Charlotte Linlin (Parallel),Two Legends,SR,7.48,2026-04-13
OP08-069,Charlotte Linlin (Parallel),Two Legends,SR,0.76,2026-04-13
OP08-069,Charlotte Linlin (Parallel),Two Legends,SR,7.48,2026-04-13
OP08-069,Charlotte Linlin (Parallel),Two Legends,SR,0.76,2026-04-13
OP08-070,Baron Tamago,Two Legends,C,0.03,2026-04-13
OP08-070,Baron Tamago,Two Legends,C,0.03,2026-04-13
OP08-071,Count Niwatori,Two Legends,C,0.03,2026-04-13
OP08-071,Count Niwatori,Two Legends,C,0.03,2026-04-13
OP08-072,Biscuit Warrior,Two Legends,C,0.05,2026-04-13
OP08-072,Biscuit Warrior,Two Legends,C,0.05,2026-04-13
OP08-073,Viscount Hiyoko,Two Legends,C,0.03,2026-04-13
OP08-073,Viscount Hiyoko,Two Legends,C,0.03,2026-04-13
OP08-074,Black Maria (Parallel),Two Legends,SR,10.08,2026-04-13
OP08-074,Black Maria (Parallel),Two Legends,SR,0.83,2026-04-13
OP08-074,Black Maria (Parallel),Two Legends,SR,0.36,2026-04-13
OP08-074,Black Maria (Parallel),Two Legends,SR,10.08,2026-04-13
OP08-074,Black Maria (Parallel),Two Legends,SR,0.83,2026-04-13
OP08-074,Black Maria (Parallel),Two Legends,SR,0.36,2026-04-13
OP08-075,Candy Maiden,Two Legends,C,0.03,2026-04-13
OP08-075,Candy Maiden,Two Legends,C,0.03,2026-04-13
OP08-076,It's to Die For,Two Legends,UC,0.14,2026-04-13
OP08-076,It's to Die For,Two Legends,UC,0.29,2026-04-13
OP08-076,It's to Die For,Two Legends,UC,0.09,2026-04-13
OP08-076,It's to Die For,Two Legends,UC,0.14,2026-04-13
OP08-076,It's to Die For,Two Legends,UC,0.29,2026-04-13
OP08-076,It's to Die For,Two Legends,UC,0.09,2026-04-13
OP08-077,Conquest of the Sea,Two Legends,R,0.17,2026-04-13
OP08-077,Conquest of the Sea,Two Legends,R,0.17,2026-04-13
OP08-078,Ulti,Two Legends,C,0.12,2026-04-13
OP08-078,Ulti,Two Legends,C,0.12,2026-04-13
OP08-079,Kaido (Parallel),Two Legends,SR,7.98,2026-04-13
OP08-079,Kaido (Parallel),Two Legends,SR,0.45,2026-04-13
OP08-079,Kaido (Parallel),Two Legends,SR,7.98,2026-04-13
OP08-079,Kaido (Parallel),Two Legends,SR,0.45,2026-04-13
OP08-080,Queen,Two Legends,R,0.09,2026-04-13
OP08-080,Queen,Two Legends,R,2.64,2026-04-13
OP08-080,Queen,Two Legends,R,0.09,2026-04-13
OP08-080,Queen,Two Legends,R,2.64,2026-04-13
OP08-081,Guernica,Two Legends,C,0.04,2026-04-13
OP08-081,Guernica,Two Legends,C,0.04,2026-04-13
OP08-082,Sasaki,Two Legends,R,0.1,2026-04-13
OP08-082,Sasaki,Two Legends,R,0.1,2026-04-13
OP08-083,Sheepshead,Two Legends,UC,0.06,2026-04-13
OP08-083,Sheepshead,Two Legends,UC,0.06,2026-04-13
OP08-084,Jack,Two Legends,SR,0.33,2026-04-13
OP08-084,Jack,Two Legends,SR,0.33,2026-04-13
OP08-085,Jinbe,Two Legends,UC,0.15,2026-04-13
OP08-085,Jinbe,Two Legends,UC,0.15,2026-04-13
OP08-086,Ginrummy,Two Legends,C,0.06,2026-04-13
OP08-086,Ginrummy,Two Legends,C,0.06,2026-04-13
OP08-087,Scratchmen Apoo,Two Legends,UC,0.04,2026-04-13
OP08-087,Scratchmen Apoo,Two Legends,UC,0.1,2026-04-13
OP08-087,Scratchmen Apoo,Two Legends,UC,0.03,2026-04-13
OP08-087,Scratchmen Apoo,Two Legends,UC,0.04,2026-04-13
OP08-087,Scratchmen Apoo,Two Legends,UC,0.1,2026-04-13
OP08-087,Scratchmen Apoo,Two Legends,UC,0.03,2026-04-13
OP08-088,Duval,Two Legends,UC,0.05,2026-04-13
OP08-088,Duval,Two Legends,UC,0.05,2026-04-13
OP08-089,Basil Hawkins,Two Legends,C,0.03,2026-04-13
OP08-089,Basil Hawkins,Two Legends,C,0.03,2026-04-13
